Number,Theme,Subtheme,Year,Set name,Minifigs,Pieces,RRP (GBP),RRP (USD),RRP (CAD),RRP (EUR),EAN,UPC,Width,Height,Depth,Weight,Notes,Qty owned,Qty owned new,Qty owned used,Wanted,Qty wanted,Priority,Flag 1 not used,Flag 2 not used,Flag 3 not used,Flag 4 not used,Flag 5 not used,Flag 6 not used,Flag 7 not used,Flag 8 not used,Value new (USD),Value used (USD),Launch date,Exit date
"6598-1","Town","Police",1996,"Metro PD Station",8,552,,66,,,,,43.2,28.8,7.2,,"",0,0,0,,0,0,,,,,,,,,270.6900,95.7500,"01/01/1996","31/12/1997"
"6615-1","Town","Flight",1996,"Eagle Stunt Flyer",1,76,,8.75,,,,,19.2,9.6,4.8,,"",0,0,0,,0,0,,,,,,,,,56.4000,9.8200,"01/07/1996","31/12/1997"
"6625-1","Town","Police",1996,"Speed Trackers",2,62,,6.75,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,80.0000,7.5400,"",""
"6712-1","Western","Cowboys",1996,"Sheriff's Showdown",2,28,,4,,,5702010967124,042884067120,14.4,7.2,4.8,,"",0,0,0,,0,0,,,,,,,,,81.1000,15.6700,"01/09/1996","31/12/1998"
"6716-1","Western","Cowboys",1996,"Covered Wagon",1,64,,8,,,5702010967162,,19.2,9.6,4.8,,"",0,0,0,,0,0,,,,,,,,,152.5200,39.7800,"01/09/1996","31/12/1998"
"6755-1","Western","Cowboys",1996,"Sheriff's Lock-Up",4,176,,25,,,5702010967551,,33.6,24,4.8,,"",0,0,0,,0,0,,,,,,,,,375.0000,56.0700,"01/08/1996","31/12/1998"
"6761-1","Western","Cowboys",1996,"Bandit's Secret Hide-Out",5,250,,40,,,5702010967612,,,,,,"",0,0,0,,0,0,,,,,,,,,544.1200,96.7300,"",""
"6765-1","Western","Cowboys",1996,"Gold City Junction",6,350,,50,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,588.1500,132.9200,"",""
"6769-1","Western","Cowboys",1996,"Fort Legoredo",10,687,,85,,,5702010967698,042884067694,48,38.4,9.6,,"",0,0,0,,0,0,,,,,,,,,400.0000,223.5800,"01/10/1996","31/12/1998"
"6815-1","Space","Exploriens",1996,"Hovertron",1,29,,3,,,5702010968152,,,,,,"",0,0,0,,0,0,,,,,,,,,25.0000,4.8300,"",""
"6854-1","Space","Exploriens",1996,"Alien Fossilizer",1,53,,6,,,5702010968541,,14.4,9.6,4.8,,"",0,0,0,,0,0,,,,,,,,,112.5900,15.0200,"01/04/1996","31/12/1996"
"6856-1","Space","Exploriens",1996,"Planetary Decoder",1,80,,8,,,,,19.2,14.4,4.8,,"",0,0,0,,0,0,,,,,,,,,37.9100,9.7600,"01/04/1996","31/12/1997"
"6899-1","Space","Exploriens",1996,"Nebula Outpost",2,158,,15,,,,,24,14.4,6,,"",0,0,0,,0,0,,,,,,,,,65.0300,24.7800,"01/04/1996","31/12/1997"
"6938-1","Space","Exploriens",1996,"Scorpion Detector",2,196,,24,,,5702010969388,,28.8,19.2,6,,"",0,0,0,,0,0,,,,,,,,,137.6300,30.8200,"01/04/1996","31/12/1996"
"6958-1","Space","Exploriens",1996,"Android Base",3,267,,40,,,,042884069582,33.6,28.8,6,,"",0,0,0,,0,0,,,,,,,,,338.5400,69.1900,"01/01/1996","31/12/1997"
"6982-1","Space","Exploriens",1996,"Explorien Starship",4,662,,80,,,,042884069827,53.2,38.4,7.2,,"",0,0,0,,0,0,,,,,,,,,312.0000,114.7000,"01/01/1996","31/12/1997"
"8207-1","Technic","",1996,"Dune Duster",,86,,8,,,,,14.4,14.4,4.8,,"",0,0,0,,0,0,,,,,,,,,23.4800,6.0700,"01/01/1996","31/12/1998"
"8223-1","Technic","",1996,"Hydrofoil 7",1,124,,,,,,042884082239,,,,,"",0,0,0,,0,0,,,,,,,,,41.5300,10.0800,"",""
"8230-1","Technic","",1996,"Coastal Cop Buggy",1,175,,22,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,40.0000,15.1900,"",""
"8244-1","Technic","",1996,"Convertables",1,275,,33,,,,,28.8,24,6,,"",0,0,0,,0,0,,,,,,,,,39.0000,21.2600,"01/01/1996","31/12/1998"
"8286-1","Technic","",1996,"3-In-1 Car",2,734,,84,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,197.1300,53.1300,"",""
"8408-1","Technic","",1996,"Desert Ranger",,289,,30,,,5702010984084,,28.8,24,6,,"",0,0,0,,0,0,,,,,,,,,60.0000,19.3700,"01/08/1996","31/12/1998"
"8425-1","Technic","",1996,"Black Falcon",,465,,49.5,,,5702010984251,,,,,,"",0,0,0,,0,0,,,,,,,,,110.2300,37.4900,"",""
"8443-1","Technic","",1996,"Pneumatic Log Loader",,327,,59,,,,,33.6,28.8,6,,"",0,0,0,,0,0,,,,,,,,,274.4500,67.9200,"01/08/1996","31/12/1998"
"8456-1","Technic","",1996,"Fiber Optic Multi Set",,404,,74,,,,,38.4,28.8,6,,"",0,0,0,,0,0,,,,,,,,,132.1000,55.7600,"01/08/1996","31/12/1998"
"8480-1","Technic","",1996,"Space Shuttle",,1368,,158,,,5702010984800,,53.2,38.4,9.6,,"",0,0,0,,0,0,,,,,,,,,742.0000,287.6000,"01/08/1996","31/12/1998"
"9261-1","Dacta","",1996,"Sloped Bricks",,330,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"9287-1","Education","Town",1996,"Bonus Lego Basic Town",11,2456,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,511.2900,,"",""
"9293-1","Dacta","",1996,"Community Workers",30,182,,31.5,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,83.0000,69.0000,"",""
"9410-1","Gear","Key Chains/Space",1996,"Explorien Key Chain",,,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"9707-1","Dacta","System",1996,"Intelligent House",,155,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"9752-1","Dacta","Technic",1996,"Control Centre (9V)",,15,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,86.3400,69.5000,"",""
"9833-1","Dacta","",1996,"Transformer 9 V",,1,13.99,23.99,33.99,,,,,,,,"",0,0,0,,0,0,,,,,,,,,6.7100,29.4900,"",""
"MM08JAN1996-1","Books","Mania Magazine",1996,"Mania Magazine January - February 1996",,,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"MM09MAR1996-1","Books","Mania Magazine",1996,"Mania Magazine March - April 1996",,,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"MM10MAY1996-1","Books","Mania Magazine",1996,"Mania Magazine May - June 1996",,,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"MM11JUL1996-1","Books","Mania Magazine",1996,"Mania Magazine July - August 1996",,,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"MM12SEP1996-1","Books","Mania Magazine",1996,"Mania Magazine September - October 1996",,,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"MM13NOV1996-1","Books","Mania Magazine",1996,"Mania Magazine November - December 1996",,,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""







