set_number,Year,Pieces,Minifigs,retale_price,resale_price,Launch date,Exit date,Theme,years_in_retirement,total_price_increase,average_increase_per_year,percentage_increase_per_year,adjusted_value_new,total_price_increase_real,percentage_increase_per_year_real,average_increase_per_year_real,Subtheme
60044-1,2014,375.0,3.0,44.99,79.74,01/01/2014,2016-12-31,City,6,34.74999999999999,5.791666666666665,7.263188696597273,70.80683801552695,25.816838015526947,5.39604506636714,4.302806335921158,Police
60045-1,2014,408.0,3.0,44.99,93.28,01/01/2014,2014-12-31,City,8,48.29,6.03625,6.4711084905660385,79.61358182461359,34.62358182461359,4.63973813044243,4.3279477280766985,Police
60046-1,2014,528.0,5.0,74.99,73.8,01/01/2014,2015-12-31,City,7,-1.1899999999999977,-0.16999999999999968,-0.23035230352303482,64.24734118170683,-10.742658818293165,-2.079492609038553,-1.534665545470452,Police
60047-1,2014,854.0,7.0,99.99,120.78,01/01/2014,2016-12-31,City,6,20.790000000000006,3.465000000000001,2.8688524590163946,107.24918354044827,7.2591835404482765,1.001708828786261,1.2098639234080462,Police
60048-1,2014,249.0,3.0,29.99,61.28,01/01/2014,2015-12-31,City,7,31.290000000000003,4.470000000000001,7.294386422976502,53.34792774546064,23.35792774546064,5.445246117460984,3.3368468207800914,Police
60049-1,2014,382.0,4.0,44.99,69.68,01/01/2014,2015-12-31,City,7,24.690000000000005,3.527142857142858,5.061915696244055,60.660633245817515,15.670633245817513,3.212775390728537,2.238661892259645,Police
60050-1,2014,423.0,5.0,64.99,151.76,01/06/2014,2016-12-31,City,6,86.77,14.461666666666666,9.529300650149358,134.7585369605765,69.7685369605765,7.662157019919225,11.628089493429416,Trains
60051-1,2014,610.0,3.0,149.99,208.64,01/06/2014,2018-07-31,City,4,58.64999999999998,14.662499999999994,7.02765529141104,192.75110968617193,42.76110968617192,5.1237909420738985,10.69027742154298,Trains
60052-1,2014,888.0,4.0,199.99,274.12,01/06/2014,2018-07-31,City,4,74.13,18.5325,6.760725229826353,253.24450818238807,53.254508182388065,4.856860880489208,13.313627045597016,Trains
60062-1,2014,717.0,7.0,129.99,206.58,01/06/2014,2015-12-31,City,7,76.59,10.941428571428572,5.296460727770631,179.84032169806233,49.85032169806232,3.447320422255115,7.121474528294617,Arctic
60063-1,2014,218.0,7.0,29.99,29.75,01/09/2014,2014-12-31,City,8,-0.23999999999999844,-0.029999999999999805,-0.10084033613445313,25.391338542905814,-4.598661457094185,-1.9322106962580607,-0.5748326821367731,Seasonal
60064-1,2014,374.0,3.0,49.99,132.1,01/06/2014,2014-12-31,City,8,82.10999999999999,10.263749999999998,7.769682059046176,112.74607803421372,62.75607803421372,5.938311698922571,7.844509754276715,Arctic
70123-1,2014,120.0,1.0,9.99,15.5,01/01/2014,2014-12-31,Legends of Chima,8,5.51,0.68875,4.443548387096774,13.229100753446728,3.2391007534467278,2.6121780269731674,0.40488759418084097,Legend Beasts
70124-1,2014,104.0,1.0,9.99,18.11,01/01/2014,2014-12-31,Legends of Chima,8,8.12,1.015,5.604638321369409,15.456710622252917,5.466710622252917,3.7732679612458013,0.6833388277816146,Legend Beasts
70125-1,2014,106.0,1.0,9.99,14.91,01/01/2014,2014-12-31,Legends of Chima,8,4.92,0.615,4.124748490945674,12.725541434444562,2.7355414344445617,2.293378130822067,0.3419426793055702,Legend Beasts
70126-1,2014,121.0,1.0,9.99,18.72,01/01/2014,2014-12-31,Legends of Chima,8,8.729999999999999,1.0912499999999998,5.8293269230769225,15.977339748678885,5.987339748678885,3.997956562953316,0.7484174685848606,Legend Beasts
70127-1,2014,110.0,1.0,9.99,32.85,01/01/2014,2014-12-31,Legends of Chima,8,22.86,2.8575,8.698630136986301,28.037158693595163,18.047158693595165,6.867259776862696,2.2558948366993956,Legend Beasts
70128-1,2014,146.0,2.0,14.99,40.0,01/01/2014,2014-12-31,Legends of Chima,8,25.009999999999998,3.1262499999999998,7.815625,34.139614847604456,19.149614847604454,5.984254639876392,2.3937018559505567,Outlands
70129-1,2014,183.0,2.0,19.99,30.0,01/01/2014,2014-12-31,Legends of Chima,8,10.010000000000002,1.2512500000000002,4.170833333333334,25.604711135703344,5.614711135703345,2.339462973209727,0.7018388919629182,Outlands
70130-1,2014,292.0,2.0,24.99,39.99,01/01/2014,2014-12-31,Legends of Chima,8,15.000000000000004,1.8750000000000004,4.688672168042012,34.13107994389256,9.14107994389256,2.8573018079184043,1.14263499298657,Outlands
70131-1,2014,257.0,3.0,29.99,34.0,01/01/2014,2014-12-31,Legends of Chima,8,4.010000000000002,0.5012500000000002,1.4742647058823535,29.01867262046379,-0.9713273795362092,-0.35710565424125335,-0.12141592244202615,Outlands
70132-1,2014,434.0,3.0,39.99,79.33,01/01/2014,2014-12-31,Legends of Chima,8,39.339999999999996,4.9174999999999995,6.198789865120383,67.70739114651154,27.717391146511538,4.367419504996776,3.4646738933139423,Outlands
70133-1,2014,407.0,3.0,39.99,54.0,01/01/2014,2014-12-31,Legends of Chima,8,14.009999999999998,1.7512499999999998,3.2430555555555554,46.08848004426602,6.098480044266019,1.4116851954319487,0.7623100055332523,Outlands
70134-1,2014,684.0,4.0,59.99,68.89,01/01/2014,2014-12-31,Legends of Chima,8,8.899999999999999,1.1124999999999998,1.6148933081724486,58.79695167128678,-1.1930483287132247,-0.21647705195115852,-0.1491310410891531,Outlands
70135-1,2014,380.0,3.0,39.99,34.99,01/06/2014,2015-07-31,Legends of Chima,7,-5.0,-0.7142857142857143,-2.041399583554485,30.460900649700843,-9.529099350299159,-3.8905398890700034,-1.3612999071855942,Fire vs. Ice
70136-1,2014,120.0,1.0,12.99,11.75,01/01/2014,2014-05-31,Legends of Chima,8,-1.2400000000000002,-0.15500000000000003,-1.3191489361702131,10.028511861483809,-2.9614881385161915,-3.150519296293821,-0.37018601731452394,Speedorz
70137-1,2014,97.0,1.0,12.99,18.0,01/01/2014,2014-05-31,Legends of Chima,8,5.01,0.62625,3.4791666666666665,15.362826681422007,2.3728266814220067,1.6477963065430603,0.29660333517775084,Speedorz
70138-1,2014,78.0,1.0,12.99,15.22,01/01/2014,2014-05-31,Legends of Chima,8,2.2300000000000004,0.27875000000000005,1.8314717477003946,12.990123449513497,0.00012344951349696487,0.00010138757678791463,1.543118918712061e-05,Speedorz
70139-1,2014,111.0,1.0,12.99,17.75,01/01/2014,2014-05-31,Legends of Chima,8,4.76,0.595,3.352112676056338,15.149454088624479,2.1594540886244786,1.5207423159327316,0.26993176107805983,Speedorz
70140-1,2014,85.0,2.0,19.99,30.0,01/01/2014,2014-05-31,Legends of Chima,8,10.010000000000002,1.2512500000000002,4.170833333333334,25.604711135703344,5.614711135703345,2.339462973209727,0.7018388919629182,Speedorz
70141-1,2014,217.0,2.0,19.99,27.13,01/06/2014,2015-07-31,Legends of Chima,7,7.140000000000001,1.02,3.7596756358274974,23.61829764579548,3.628297645795481,1.9105353303119799,0.5183282351136401,Fire vs. Ice
70142-1,2014,330.0,3.0,29.99,32.27,01/06/2014,2015-07-31,Legends of Chima,7,2.2800000000000047,0.3257142857142864,1.0093408296073332,28.092976963871,-1.8970230361289993,-0.839799475908185,-0.27100329087557135,Fire vs. Ice
70143-1,2014,415.0,3.0,39.99,39.32,01/06/2014,2015-07-31,Legends of Chima,7,-0.6700000000000017,-0.09571428571428596,-0.24342392094172421,34.23042622309909,-5.759573776900915,-2.0925642264572426,-0.8227962538429878,Fire vs. Ice
70144-1,2014,450.0,3.0,49.99,66.1,01/06/2014,2015-07-31,Legends of Chima,7,16.109999999999992,2.3014285714285703,3.481737626972119,57.544027806379695,7.554027806379693,1.6325973214566012,1.0791468294828133,Fire vs. Ice
70145-1,2014,604.0,6.0,89.99,111.29,01/06/2014,2015-07-31,Legends of Chima,7,21.30000000000001,3.0428571428571445,2.734169415811973,96.88464227794246,6.8946422779424665,0.885029110296454,0.9849488968489238,Fire vs. Ice
70146-1,2014,1301.0,7.0,119.99,102.59,01/06/2014,2015-12-31,Legends of Chima,7,-17.39999999999999,-2.4857142857142844,-2.422959631264533,89.31076872400142,-30.679231275998575,-4.27209993678005,-4.382747325142653,Fire vs. Ice
70147-1,2014,670.0,5.0,69.99,143.33,01/06/2014,2015-07-31,Legends of Chima,7,73.34000000000002,10.47714285714286,7.309804546949597,124.77739040073227,54.78739040073228,5.460664241434081,7.826770057247468,Fire vs. Ice
70149-1,2014,77.0,1.0,12.99,13.0,01/06/2014,2014-12-31,Legends of Chima,8,0.009999999999999787,0.0012499999999999734,0.009615384615384411,11.095374825471449,-1.8946251745285512,-1.8217549755082223,-0.2368281468160689,Speedorz
70150-1,2014,74.0,1.0,12.99,14.99,01/06/2014,2014-12-31,Legends of Chima,8,2.0,0.25,1.6677785190126753,12.793820664139771,-0.1961793358602293,-0.16359184111093167,-0.02452241698252866,Speedorz
70151-1,2014,77.0,1.0,12.99,14.99,01/06/2014,2014-12-31,Legends of Chima,8,2.0,0.25,1.6677785190126753,12.793820664139771,-0.1961793358602293,-0.16359184111093167,-0.02452241698252866,Speedorz
70155-1,2014,74.0,1.0,12.99,13.99,01/06/2014,2014-12-31,Legends of Chima,8,1.0,0.125,0.8934953538241601,11.940330292949659,-1.0496697070503416,-0.9378750062994474,-0.1312087133812927,Speedorz
70156-1,2014,102.0,2.0,19.99,25.34,01/06/2014,2014-12-31,Legends of Chima,8,5.350000000000001,0.6687500000000002,2.639108129439622,21.627446005957424,1.6374460059574254,0.8077377693160149,0.20468075074467817,Speedorz
70727-1,2014,426.0,3.0,39.99,186.33,01/06/2014,2015-07-31,Ninjago,7,146.34,20.905714285714286,11.219725372035787,162.21147808113056,122.22147808113056,9.370585066520272,17.460211154447222,Rebooted
70804-1,2014,344.0,3.0,29.99,34.25,01/01/2014,2015-02-28,The LEGO Movie,7,4.260000000000002,0.6085714285714288,1.776850886339938,29.816686117526547,-0.17331388247345103,-0.07228941917557916,-0.02475912606763586,2 in 1
70805-1,2014,389.0,3.0,29.99,40.11,01/01/2014,2015-02-28,The LEGO Movie,7,10.120000000000001,1.445714285714286,3.6043736866474347,34.91816876420408,4.928168764204084,1.7552333811319174,0.7040241091720121,2 in 1
70806-1,2014,424.0,3.0,29.99,38.3,01/01/2014,2015-02-28,The LEGO Movie,7,8.309999999999999,1.187142857142857,3.0995897053338304,33.34245484091289,3.3524548409128947,1.250449399818312,0.4789221201304135,2 in 1
70811-1,2014,351.0,3.0,29.99,32.25,01/01/2014,2014-12-31,The LEGO Movie,8,2.2600000000000016,0.2825000000000002,0.8759689922480626,27.525064470881095,-2.464935529118904,-0.9554013678755441,-0.308116941139863,2 in 1
71004-1,2014,7.0,1.0,2.99,8.1,01/01/2014,2014-12-31,Collectable Minifigures,8,5.109999999999999,0.6387499999999999,7.885802469135802,6.913272006639902,3.923272006639902,6.054432109012194,0.49040900082998773,The LEGO Movie
71004-2,2014,5.0,1.0,2.99,6.49,01/01/2014,2014-12-31,Collectable Minifigures,8,3.5,0.4375,6.741140215716487,5.539152509023824,2.5491525090238234,4.90976985559288,0.3186440636279779,The LEGO Movie
71004-3,2014,5.0,1.0,2.99,5.06,01/01/2014,2014-12-31,Collectable Minifigures,8,2.0699999999999994,0.2587499999999999,5.113636363636362,4.318661278221963,1.3286612782219631,3.282266003512755,0.1660826597777454,The LEGO Movie
71004-4,2014,6.0,1.0,2.99,3.99,01/01/2014,2014-12-31,Collectable Minifigures,8,1.0,0.125,3.132832080200501,3.4054265810485447,0.41542658104854446,1.3014617200768934,0.05192832263106806,The LEGO Movie
71004-5,2014,6.0,1.0,2.99,14.13,01/01/2014,2014-12-31,Collectable Minifigures,8,11.14,1.3925,9.854918612880397,12.059818944916275,9.069818944916275,8.02354825275679,1.1337273681145343,The LEGO Movie
71004-6,2014,5.0,1.0,2.99,8.75,01/01/2014,2014-12-31,Collectable Minifigures,8,5.76,0.72,8.228571428571428,7.468040747913475,4.478040747913475,6.397201068447822,0.5597550934891844,The LEGO Movie
71004-7,2014,6.0,1.0,2.99,4.61,01/01/2014,2014-12-31,Collectable Minifigures,8,1.62,0.2025,4.3926247288503255,3.934590611186414,0.9445906111864137,2.5612543687267184,0.11807382639830172,The LEGO Movie
71004-8,2014,7.0,1.0,2.99,23.36,01/01/2014,2014-12-31,Collectable Minifigures,8,20.369999999999997,2.5462499999999997,10.900042808219176,19.937535071001005,16.947535071001006,9.068672448095572,2.1184418838751258,The LEGO Movie
71004-9,2014,5.0,1.0,2.99,5.26,01/01/2014,2014-12-31,Collectable Minifigures,8,2.2699999999999996,0.28374999999999995,5.394486692015208,4.489359352459986,1.4993593524599858,3.5631163318916013,0.18741991905749822,The LEGO Movie
71004-10,2014,5.0,1.0,2.99,6.17,01/01/2014,2014-12-31,Collectable Minifigures,8,3.1799999999999997,0.39749999999999996,6.442463533225283,5.266035590242987,2.276035590242987,4.611093173101676,0.2845044487803734,The LEGO Movie
71004-11,2014,5.0,1.0,2.99,8.44,01/01/2014,2014-12-31,Collectable Minifigures,8,5.449999999999999,0.6812499999999999,8.071682464454975,7.20345873284454,4.21345873284454,6.240312104331369,0.5266823416055675,The LEGO Movie
71004-12,2014,9.0,1.0,2.99,13.62,01/01/2014,2014-12-31,Collectable Minifigures,8,10.629999999999999,1.3287499999999999,9.755873715124816,11.624538855609318,8.634538855609318,7.924503355001209,1.0793173569511647,The LEGO Movie
71004-13,2014,5.0,1.0,2.99,6.1,01/01/2014,2014-12-31,Collectable Minifigures,8,3.1099999999999994,0.38874999999999993,6.372950819672131,5.206291264259679,2.216291264259679,4.5415804595485225,0.2770364080324599,The LEGO Movie
71004-14,2014,7.0,1.0,2.99,3.99,01/01/2014,2014-12-31,Collectable Minifigures,8,1.0,0.125,3.132832080200501,3.4054265810485447,0.41542658104854446,1.3014617200768934,0.05192832263106806,The LEGO Movie
71004-15,2014,5.0,1.0,2.99,9.63,01/01/2014,2014-12-31,Collectable Minifigures,8,6.640000000000001,0.8300000000000001,8.618899273104882,8.219112274560773,5.229112274560773,6.787528912981272,0.6536390343200966,The LEGO Movie
71004-16,2014,6.0,1.0,2.99,15.14,01/01/2014,2014-12-31,Collectable Minifigures,8,12.15,1.51875,10.031373844121532,12.921844219818288,9.931844219818288,8.200003483997925,1.241480527477286,The LEGO Movie
71005-1,2014,6.0,1.0,3.99,8.29,01/05/2014,2014-12-31,Collectable Minifigures,8,4.299999999999999,0.5374999999999999,6.483715319662242,7.075435177166023,3.0854351771660227,4.6523449595386355,0.38567939714575283,The Simpsons
71005-2,2014,7.0,1.0,3.99,8.77,01/05/2014,2014-12-31,Collectable Minifigures,8,4.779999999999999,0.5974999999999999,6.812998859749145,7.485110555337277,3.495110555337277,4.981628499625538,0.4368888194171596,The Simpsons
71005-3,2014,8.0,1.0,3.99,5.32,01/05/2014,2014-12-31,Collectable Minifigures,8,1.33,0.16625,3.125,4.540568774731393,0.550568774731393,1.2936296398763931,0.06882109684142412,The Simpsons
71005-4,2014,6.0,1.0,3.99,7.86,01/05/2014,2014-12-31,Collectable Minifigures,8,3.87,0.48375,6.154580152671755,6.708434317554277,2.7184343175542764,4.323209792548149,0.33980428969428456,The Simpsons
71005-5,2014,4.0,1.0,3.99,7.64,01/05/2014,2014-12-31,Collectable Minifigures,8,3.6499999999999995,0.45624999999999993,5.971858638743455,6.520666435892451,2.530666435892451,4.1404882786198485,0.3163333044865564,The Simpsons
71005-6,2014,5.0,1.0,3.99,9.6,01/05/2014,2014-12-31,Collectable Minifigures,8,5.609999999999999,0.7012499999999999,7.3046875,8.193507563425069,4.2035075634250685,5.473317139876391,0.5254384454281336,The Simpsons
71005-7,2014,6.0,1.0,3.99,4.57,01/05/2014,2014-12-31,Collectable Minifigures,8,0.5800000000000001,0.07250000000000001,1.5864332603938731,3.9004509963388094,-0.08954900366119078,-0.24493709972973407,-0.011193625457648848,The Simpsons
71005-8,2014,5.0,1.0,3.99,6.04,01/05/2014,2014-12-31,Collectable Minifigures,8,2.05,0.25625,4.2425496688741715,5.155081841988273,1.1650818419882727,2.4111793087505644,0.1456352302485341,The Simpsons
71005-9,2014,5.0,1.0,3.99,8.2,01/05/2014,2014-12-31,Collectable Minifigures,8,4.209999999999999,0.5262499999999999,6.417682926829267,6.998621043758913,3.0086210437589127,4.586312566705661,0.3760776304698641,The Simpsons
71005-10,2014,5.0,1.0,3.99,9.49,01/05/2014,2014-12-31,Collectable Minifigures,8,5.5,0.6875,7.244467860906218,8.099623622594159,4.1096236225941585,5.413097500782611,0.5137029528242698,The Simpsons
71005-11,2014,5.0,1.0,3.99,7.9,01/05/2014,2014-12-31,Collectable Minifigures,8,3.91,0.48875,6.186708860759493,6.74257393240188,2.75257393240188,4.355338500635886,0.344071741550235,The Simpsons
71005-12,2014,5.0,1.0,3.99,7.09,01/05/2014,2014-12-31,Collectable Minifigures,8,3.0999999999999996,0.38749999999999996,5.465444287729195,6.05124673173789,2.0612467317378895,3.6340739276055882,0.2576558414672362,The Simpsons
71005-13,2014,5.0,1.0,3.99,5.56,01/05/2014,2014-12-31,Collectable Minifigures,8,1.5699999999999994,0.19624999999999992,3.529676258992805,4.7454064638170195,0.7554064638170193,1.6983058988691981,0.09442580797712741,The Simpsons
71005-14,2014,6.0,1.0,3.99,7.08,01/05/2014,2014-12-31,Collectable Minifigures,8,3.09,0.38625,5.455508474576272,6.042711828025989,2.0527118280259886,3.6241381144526637,0.2565889785032486,The Simpsons
71005-15,2014,6.0,1.0,3.99,8.59,01/05/2014,2014-12-31,Collectable Minifigures,8,4.6,0.575,6.69383003492433,7.331482288523057,3.341482288523057,4.862459674800723,0.41768528606538213,The Simpsons
71005-16,2014,6.0,1.0,3.99,16.54,01/05/2014,2014-12-31,Collectable Minifigures,8,12.549999999999999,1.5687499999999999,9.484582829504232,14.116730739484442,10.126730739484442,7.653212469380624,1.2658413424355552,The Simpsons
71007-1,2014,10.0,1.0,3.99,8.66,01/10/2014,2014-12-31,Collectable Minifigures,8,4.67,0.58375,6.740762124711316,7.391226614506365,3.401226614506365,4.90939176458771,0.42515332681329565,Series 12
71007-2,2014,9.0,1.0,3.99,9.36,01/10/2014,2014-12-31,Collectable Minifigures,8,5.369999999999999,0.6712499999999999,7.171474358974359,7.988669874339442,3.998669874339442,5.340103998850751,0.4998337342924303,Series 12
71007-3,2014,6.0,1.0,3.99,5.26,01/10/2014,2014-12-31,Collectable Minifigures,8,1.2699999999999996,0.15874999999999995,3.0180608365019004,4.489359352459986,0.49935935245998575,1.1866904763782933,0.06241991905749822,Series 12
71007-4,2014,6.0,1.0,3.99,5.2,01/10/2014,2014-12-31,Collectable Minifigures,8,1.21,0.15125,2.908653846153846,4.43814993018858,0.4481499301885794,1.077283486030239,0.056018741273572425,Series 12
71007-5,2014,9.0,1.0,3.99,7.7,01/10/2014,2014-12-31,Collectable Minifigures,8,3.71,0.46375,6.0227272727272725,6.5718758581638586,2.5818758581638583,4.191356912603665,0.3227344822704823,Series 12
71007-6,2014,9.0,1.0,3.99,3.63,01/10/2014,2014-12-31,Collectable Minifigures,8,-0.3600000000000003,-0.04500000000000004,-1.2396694214876043,3.0981700474201044,-0.8918299525798958,-3.0710397816112116,-0.11147874407248698,Series 12
71007-7,2014,7.0,1.0,3.99,6.0,01/10/2014,2014-12-31,Collectable Minifigures,8,2.01,0.25125,4.1875,5.120942227140668,1.1309422271406682,2.356129639876392,0.14136777839258352,Series 12
71007-8,2014,7.0,1.0,3.99,4.39,01/10/2014,2014-12-31,Collectable Minifigures,8,0.39999999999999947,0.04999999999999993,1.13895216400911,3.746822729524589,-0.24317727047541116,-0.6924181961144965,-0.030397158809426394,Series 12
71007-9,2014,7.0,1.0,3.99,8.0,01/10/2014,2014-12-31,Collectable Minifigures,8,4.01,0.50125,6.265625,6.827922969520891,2.837922969520891,4.434254639876392,0.35474037119011137,Series 12
71007-10,2014,7.0,1.0,3.99,3.52,01/10/2014,2014-12-31,Collectable Minifigures,8,-0.4700000000000002,-0.058750000000000024,-1.6690340909090915,3.004286106589192,-0.9857138934108081,-3.5004044510326993,-0.12321423667635101,Series 12
71007-11,2014,7.0,1.0,3.99,6.42,01/10/2014,2014-12-31,Collectable Minifigures,8,2.4299999999999997,0.30374999999999996,4.731308411214953,5.4794081830405155,1.4894081830405153,2.899938051091346,0.1861760228800644,Series 12
71007-12,2014,6.0,1.0,3.99,5.05,01/10/2014,2014-12-31,Collectable Minifigures,8,1.0599999999999996,0.13249999999999995,2.623762376237623,4.310126374510062,0.3201263745100622,0.7923920161140154,0.040015796813757776,Series 12
71007-13,2014,7.0,1.0,3.99,3.44,01/10/2014,2014-12-31,Collectable Minifigures,8,-0.5500000000000003,-0.06875000000000003,-1.9985465116279082,2.9360068768939835,-1.0539931231060167,-3.829916871751514,-0.13174914038825208,Series 12
71007-14,2014,6.0,1.0,3.99,11.22,01/10/2014,2014-12-31,Collectable Minifigures,8,7.23,0.90375,8.054812834224599,9.576161964753052,5.586161964753051,6.2234424741009935,0.6982702455941314,Series 12
71007-15,2014,6.0,1.0,3.99,4.23,01/10/2014,2014-12-31,Collectable Minifigures,8,0.2400000000000002,0.030000000000000027,0.709219858156029,3.610264270134172,-0.3797357298658284,-1.1221505019675777,-0.04746696623322855,Series 12
71007-16,2014,7.0,1.0,3.99,9.58,01/10/2014,2014-12-31,Collectable Minifigures,8,5.59,0.69875,7.29384133611691,8.176437756001267,4.186437756001267,5.462470975993302,0.5233047195001583,Series 12
75028-1,2014,96.0,1.0,9.99,40.65,01/01/2014,2015-07-31,Star Wars,7,30.659999999999997,4.38,10.774907749077489,35.38827126065559,25.39827126065559,8.925767443561972,3.6283244658079417,Microfighters
75029-1,2014,95.0,1.0,9.99,21.65,01/01/2014,2014-12-31,Star Wars,8,11.659999999999998,1.4574999999999998,6.732101616628175,18.47806653626591,8.48806653626591,4.900731256504567,1.0610083170332387,Microfighters
75030-1,2014,94.0,1.0,9.99,24.92,01/01/2014,2015-07-31,Star Wars,7,14.930000000000001,2.132857142857143,8.558816785141023,21.694359651058733,11.704359651058732,6.7096764796255055,1.672051378722676,Microfighters
75031-1,2014,92.0,1.0,9.99,17.64,01/01/2014,2015-07-31,Star Wars,7,7.65,1.092857142857143,6.19533527696793,15.356681550749439,5.366681550749439,4.346194971452412,0.7666687929642055,Microfighters
75032-1,2014,97.0,1.0,9.99,24.29,01/01/2014,2015-07-31,Star Wars,7,14.299999999999999,2.0428571428571427,8.41028053872846,21.145906738531963,11.155906738531963,6.5611402332129405,1.5937009626474232,Microfighters
75033-1,2014,97.0,1.0,9.99,15.01,01/01/2014,2014-12-31,Star Wars,8,5.02,0.6275,4.1805463024650225,12.810890471563573,2.8208904715635725,2.3491759423414162,0.35261130894544657,Microfighters
75034-1,2014,102.0,4.0,12.99,26.56,01/01/2014,2015-07-31,Star Wars,7,13.569999999999999,1.9385714285714284,7.298838209982788,23.12207834398555,10.13207834398555,5.449697904467271,1.447439763426507,Episode IV
75035-1,2014,99.0,4.0,12.99,49.66,01/01/2014,2015-07-31,Star Wars,7,36.669999999999995,5.2385714285714275,10.548875208561071,43.23201846996695,30.24201846996695,8.699734903045552,4.320288352852422,Episode III
75036-1,2014,83.0,4.0,12.99,73.6,01/01/2014,2015-07-31,Star Wars,7,60.60999999999999,8.658571428571427,11.764363354037267,64.07322914598404,51.08322914598404,9.91522304852175,7.297604163712006,Episode III
75037-1,2014,183.0,5.0,14.99,66.02,01/01/2014,2015-12-31,Star Wars,7,51.029999999999994,7.289999999999999,11.042108451984246,57.47438299209058,42.48438299209058,9.19296814646873,6.0691975702986545,Episode III
75038-1,2014,223.0,2.0,24.99,55.21,01/01/2014,2015-12-31,Star Wars,7,30.220000000000002,4.317142857142858,7.819494398012783,48.06362746127418,23.07362746127418,5.970354092497265,3.2962324944677404,Episode III
75039-1,2014,201.0,2.0,24.99,75.43,01/01/2014,2014-12-31,Star Wars,8,50.44000000000001,6.3050000000000015,8.358743205621106,64.37877869887011,39.38877869887011,6.527372845497499,4.923597337358764,Episode III
75040-1,2014,261.0,2.0,24.99,68.06,01/01/2014,2015-12-31,Star Wars,7,43.07000000000001,6.152857142857144,9.040342554888545,59.25032575646297,34.260325756462976,7.191202249373027,4.8943322509232825,Episode III
75041-1,2014,205.0,3.0,24.99,77.97,01/01/2014,2014-12-31,Star Wars,8,52.980000000000004,6.6225000000000005,8.493651404386302,66.54664424169299,41.55664424169299,6.662281044262697,5.194580530211624,Episode III
75042-1,2014,439.0,4.0,49.99,83.06,01/01/2014,2015-12-31,Star Wars,7,33.07,4.724285714285714,5.687798837329297,72.30872843567168,22.31872843567168,3.83865853181378,3.188389776524526,Episode III
75043-1,2014,717.0,5.0,59.99,95.18,01/01/2014,2015-12-31,Star Wars,7,35.190000000000005,5.027142857142858,5.281721850328701,82.85991780047232,22.869917800472315,3.432581544813183,3.267131114353188,Episode III
75044-1,2014,262.0,4.0,29.99,65.16,01/01/2014,2015-12-31,Star Wars,7,35.17,5.024285714285715,7.710690169253705,56.725701238482614,26.735701238482616,5.861549863738186,3.819385891211802,Episode III
75045-1,2014,434.0,4.0,39.99,205.95,01/01/2014,2015-12-31,Star Wars,7,165.95999999999998,23.708571428571425,11.511809385079596,179.2918687855355,139.3018687855355,9.662669079564077,19.900266969362214,The Clone Wars
75046-1,2014,481.0,4.0,49.99,261.76,01/01/2014,2015-12-31,Star Wars,7,211.76999999999998,30.252857142857142,11.557479042961926,227.87783235397805,177.88783235397804,9.70833873744641,25.41254747913972,The Clone Wars
75048-1,2014,234.0,2.0,24.99,115.89,01/06/2014,2015-12-31,Star Wars,7,90.9,12.985714285714286,11.205206908028549,100.88921909956646,75.89921909956647,9.35606660251303,10.842745585652352,Rebels
75049-1,2014,278.0,3.0,29.99,68.1,01/06/2014,2015-12-31,Star Wars,7,38.11,5.444285714285714,7.9945458359555275,59.28514816360752,29.295148163607525,6.1454055304400095,4.185021166229647,Episode V
75050-1,2014,448.0,3.0,49.99,104.82,01/06/2014,2015-12-31,Star Wars,7,54.82999999999999,7.832857142857142,7.4726742442827145,91.25211792231043,41.26211792231043,5.6235339387671965,5.894588274615776,Episode VI
75051-1,2014,490.0,4.0,59.99,126.83,01/06/2014,2015-12-31,Star Wars,7,66.84,9.54857142857143,7.528637884231988,110.41314745360268,50.423147453602674,5.679497578716467,7.2033067790860965,Original Content
75052-1,2014,615.0,8.0,69.99,121.47,01/06/2014,2015-12-31,Star Wars,7,51.480000000000004,7.354285714285715,6.054404967716897,105.74694489623211,35.75694489623211,4.2052646622013805,5.108134985176016,Episode IV
75053-1,2014,929.0,4.0,89.99,461.56,01/06/2014,2015-12-31,Star Wars,7,371.57,53.08142857142857,11.50043950329937,401.815756041038,311.825756041038,9.651299197783853,44.54653657729114,Rebels
75054-1,2014,1137.0,5.0,109.99,199.22,01/06/2014,2015-12-31,Star Wars,7,89.23,12.747142857142858,6.39852567871843,173.4329987834639,63.44299878346389,4.549385373202912,9.063285540494842,Episode V
75055-1,2014,1359.0,7.0,129.99,309.06,01/06/2014,2015-12-31,Star Wars,7,179.07,25.58142857142857,8.277172255040629,269.05532880241617,139.06532880241616,6.428031949525111,19.86647554320231,Episode IV
75056-1,2014,274.0,9.0,39.99,61.55,01/09/2014,2014-12-31,Star Wars,8,21.559999999999995,2.6949999999999994,4.3785540211210385,52.53233234675136,12.542332346751358,2.5471836609974328,1.5677915433439198,Seasonal
75058-1,2014,954.0,12.0,89.99,227.43,01/08/2014,2015-12-31,Star Wars,7,137.44,19.634285714285713,8.633111601057783,197.9915014221624,108.0015014221624,6.783971295542265,15.428785917451773,Episode I
75059-1,2014,3296.0,14.0,299.99,450.3,01/05/2014,2016-12-31,Star Wars,6,150.31,25.051666666666666,5.563328151602636,399.85351339844226,99.86351339844225,3.6961845213725018,16.643918899740374,Ultimate Collector Series
