Number,Theme,Subtheme,Year,RRP (USD),Minifigs,Pieces,Launch date,Retired Date,min_value_new,max_value_new,quantity_new,min_value_used,max_value_used,mean_value_used,quantity_used,final_value_new
71386-4,Super Mario,Character Pack - Series 2,2021.0,4.99,1.0,,01/01/2021,31/07/2021,3.1029988760248517,8.28,119.0,5.9,5.9,5.9,6.0,5.302489697732346
71386-5,Super Mario,Character Pack - Series 2,2021.0,4.99,1.0,,01/01/2021,31/07/2021,,,,,,,,6.6
71386-6,Super Mario,Character Pack - Series 2,2021.0,4.99,1.0,,01/01/2021,31/07/2021,4.042884362504361,6.680177809627249,61.0,3.290005738399565,6.75,5.2128485463978125,4.0,5.261880831250152
71386-7,Super Mario,Character Pack - Series 2,2021.0,4.99,1.0,,01/01/2021,31/07/2021,3.620165355362327,8.319244290583153,32.0,4.277284484206519,6.718247880952648,5.497766182579584,2.0,6.475650272571159
71386-8,Super Mario,Character Pack - Series 2,2021.0,4.99,1.0,,01/01/2021,31/07/2021,,,,,,,,7.1
71386-9,Super Mario,Character Pack - Series 2,2021.0,4.99,1.0,,01/01/2021,31/07/2021,4.76995599547638,10.721090626090223,11.0,6.494306284920892,6.494306284920892,6.494306284920892,1.0,6.917474936323032
71386-10,Super Mario,Character Pack - Series 2,2021.0,4.99,1.0,,01/01/2021,31/07/2021,3.807007132539834,8.28,108.0,3.0537717024063884,6.7,4.5062636379598136,11.0,5.775525841173505
71387-1,Super Mario,Starter Course,2021.0,59.99,4.0,280.0,10/07/2021,31/07/2024,,,,,,,,59.06
71388-1,Super Mario,Expansion Set,2021.0,29.99,2.0,231.0,01/08/2021,31/07/2022,,,,,,,,34.56
71389-1,Super Mario,Expansion Set,2021.0,39.99,3.0,484.0,10/07/2021,31/07/2022,,,,,,,,42.8
71390-1,Super Mario,Expansion Set,2021.0,69.99,4.0,862.0,01/08/2021,31/07/2022,,,,,,,,74.92
71391-1,Super Mario,Expansion Set,2021.0,99.99,,1152.0,10/07/2021,31/12/2022,70.0,185.857,24.0,71.33577056373731,71.33577056373731,71.33577056373731,1.0,130.81601072594367
71392-1,Super Mario,Power-Up Pack,2021.0,9.99,,11.0,01/08/2021,31/07/2022,6.0,16.795619702381618,336.0,10.58124041250042,10.58124041250042,10.58124041250042,1.0,11.94578041882022
71393-1,Super Mario,Power-Up Pack,2021.0,9.99,,13.0,01/08/2021,31/07/2022,6.703311435849311,19.818586801921477,243.0,6.199102198991871,9.371955793928942,7.785528996460407,2.0,11.388488096309914
71394-1,Super Mario,Character Pack - Series 3,2021.0,4.99,1.0,,01/08/2021,31/12/2021,3.918977930555711,12.66,32.0,4.169014840458364,4.169014840458364,4.169014840458364,1.0,6.7454951583267135
71394-2,Super Mario,Character Pack - Series 3,2021.0,4.99,1.0,,01/08/2021,31/12/2021,2.844415636356114,19.99,71.0,2.7992699503969365,4.25,3.5246349751984685,4.0,6.485721376753973
71394-3,Super Mario,Character Pack - Series 3,2021.0,4.99,1.0,,01/08/2021,31/12/2021,,,,,,,,5.59
71394-4,Super Mario,Character Pack - Series 3,2021.0,4.99,1.0,,01/08/2021,31/12/2021,,,,,,,,5.99
71394-5,Super Mario,Character Pack - Series 3,2021.0,4.99,1.0,,01/08/2021,31/12/2021,3.359123940476324,19.99,129.0,3.086811427720119,4.15,3.618405713860059,2.0,5.709370256057116
71394-6,Super Mario,Character Pack - Series 3,2021.0,4.99,1.0,,01/08/2021,31/12/2021,2.844415636356114,12.66,89.0,3.5,3.5,3.5,2.0,5.57134381513407
71394-7,Super Mario,Character Pack - Series 3,2021.0,4.99,1.0,,01/08/2021,31/12/2021,,,,,,,,9.83
71394-8,Super Mario,Character Pack - Series 3,2021.0,4.99,1.0,,01/08/2021,31/12/2021,,,,,,,,5.21
71394-9,Super Mario,Character Pack - Series 3,2021.0,4.99,1.0,,01/08/2021,31/12/2021,,,,,,,,10.34
71394-10,Super Mario,Character Pack - Series 3,2021.0,4.99,1.0,,01/08/2021,31/12/2021,,,,,,,,4.81
71395-1,Super Mario,Miscellaneous,2021.0,169.99,,2064.0,01/10/2021,31/07/2024,,,,,,,,193.39
71730-1,Ninjago,Legacy,2021.0,9.99,2.0,61.0,01/01/2021,31/12/2021,9.071874055246392,26.24147622300104,127.0,8.253372601178034,8.253372601178034,8.253372601178034,1.0,15.36577181927241
71731-1,Ninjago,Legacy,2021.0,9.99,2.0,57.0,01/01/2021,31/12/2021,10.0,16.49,31.0,9.440908227246815,10.077371821428972,9.759140024337896,3.0,13.601079986339563
71732-1,Ninjago,Legacy,2021.0,9.99,2.0,69.0,01/01/2021,31/12/2021,8.99,16.49,12.0,7.99,10.301313417460726,8.848228672879587,3.0,12.047388997749389
71733-1,Ninjago,Legacy,2021.0,9.99,2.0,51.0,01/01/2021,31/12/2021,10.5,27.936714104961425,7.0,8.253372601178034,8.253372601178034,8.253372601178034,1.0,18.1890918614635
71734-1,Ninjago,Legacy,2021.0,9.99,2.0,54.0,01/06/2021,31/07/2022,,,,,,,,8.44
71735-1,Ninjago,Legacy,2021.0,29.99,7.0,283.0,01/01/2021,31/07/2022,,,,,,,,24.97
71736-1,Ninjago,Legacy,2021.0,39.99,4.0,449.0,01/01/2021,31/12/2022,47.81695490905842,71.99,7.0,32.0,32.0,32.0,1.0,60.81377212624631
71737-1,Ninjago,Legacy,2021.0,49.99,5.0,599.0,01/01/2021,31/12/2022,75.0,99.98,4.0,49.76786624802083,49.76786624802083,49.76786624802083,1.0,87.49000000000001
71738-1,Ninjago,Legacy,2021.0,59.99,4.0,840.0,01/01/2021,31/07/2023,67.03311435849311,116.98,628.0,40.683763041214725,40.683763041214725,40.683763041214725,1.0,86.82441638619905
71739-1,Ninjago,Legacy,2021.0,79.99,7.0,725.0,01/06/2021,31/07/2022,,,,,,,,80.55
71740-1,Ninjago,Legacy,2021.0,19.99,2.0,106.0,01/03/2021,31/12/2022,,,,,,,,15.74
71741-1,Ninjago,Legacy,2021.0,299.99,22.0,5685.0,01/02/2021,31/12/2022,307.71476495255763,838.551,271.0,318.1321561980047,334.95,326.54107809900233,2.0,464.477928132881
71742-1,Ninjago,Legacy,2021.0,29.99,2.0,372.0,01/01/2021,31/12/2022,33.580042324961646,55.2,243.0,29.25492853814312,29.25492853814312,29.25492853814312,1.0,42.00161554053878
71745-1,Ninjago,The Island,2021.0,19.99,3.0,183.0,01/03/2021,31/12/2022,,,,,,,,17.69
71746-1,Ninjago,The Island,2021.0,39.99,4.0,506.0,01/03/2021,31/12/2022,39.17858222575553,88.45693043254319,19.0,50.129326271708344,50.129326271708344,50.129326271708344,1.0,66.91692697679963
71747-1,Ninjago,The Island,2021.0,49.99,5.0,632.0,01/03/2021,31/12/2022,55.77899927008387,71.65011365035998,25.0,57.94488797321659,57.94488797321659,57.94488797321659,1.0,64.99574091890504
71748-1,Ninjago,The Island,2021.0,69.99,6.0,780.0,01/03/2021,31/12/2022,,,,,,,,62.9
71749-1,Ninjago,Legacy,2021.0,39.99,4.0,147.0,01/06/2021,31/12/2022,39.1886756602698,94.04427325353548,11.0,49.26715112698608,49.26715112698608,49.26715112698608,1.0,59.479527749158045
71750-1,Ninjago,Seabound,2021.0,19.99,2.0,228.0,01/06/2021,31/07/2022,,,,,,,,18.36
71752-1,Ninjago,Seabound,2021.0,39.99,4.0,356.0,01/06/2021,31/07/2022,39.8,55.98539900793873,14.0,30.0,44.18255718908509,37.60416083485427,3.0,46.437568884722744
71753-1,Ninjago,Legacy,2021.0,49.99,4.0,563.0,01/06/2021,31/07/2022,,,,,,,,44.5
71754-1,Ninjago,Seabound,2021.0,69.99,5.0,737.0,01/06/2021,31/07/2023,68.51605101389558,133.24524963889417,1284.0,75.85108363616304,75.85108363616304,75.85108363616304,1.0,92.79745828247992
71755-1,Ninjago,Seabound,2021.0,99.99,7.0,1060.0,01/06/2021,31/07/2022,,,,,,,,98.25
71756-1,Ninjago,Seabound,2021.0,129.99,10.0,1159.0,01/06/2021,31/07/2023,,,,,,,,137.7
75295-1,Star Wars,MicroFighters,2021.0,9.99,1.0,101.0,01/01/2021,31/12/2022,8.19293619937138,30.265,351.0,5.0,40.25440785766042,13.5160110407609,6.0,16.53935323041527
75296-1,Star Wars,Episode V,2021.0,69.99,2.0,663.0,01/08/2021,31/12/2022,,,,,,,,72.38
75297-1,Star Wars,The Force Awakens,2021.0,19.99,2.0,60.0,01/03/2021,31/12/2022,,,,,,,,14.09
75298-1,Star Wars,MicroFighters,2021.0,19.99,2.0,205.0,01/03/2021,31/12/2022,16.78442262258003,60.0,68.0,12.5,12.99,12.745,2.0,33.834765275557196
75299-1,Star Wars,The Mandalorian,2021.0,29.99,3.0,276.0,01/01/2021,31/12/2022,16.101763143064165,90.0,407.0,15.395984727183151,33.47926860674736,22.681365833927146,6.0,37.53211207935794
75300-1,Star Wars,Episode IV,2021.0,39.99,3.0,432.0,01/01/2021,31/12/2023,35.0,122.03697275750484,51.0,28.287974259284088,44.788319206350984,34.572268122451774,5.0,63.21885584238079
75301-1,Star Wars,Episode IV,2021.0,49.99,4.0,474.0,01/01/2021,31/12/2022,40.0,127.8258630149257,90.0,29.03278664104512,57.697984595979925,41.79472204426131,8.0,69.82758142341577
75302-1,Star Wars,Episode VI,2021.0,69.99,3.0,660.0,01/03/2021,31/12/2022,40.0,199.95,96.0,61.583938908732605,75.0,67.19131296957754,3.0,107.9802123794101
75304-1,Star Wars,Helmet Collection,2021.0,69.99,,834.0,26/04/2021,31/12/2023,69.2520373390901,201.25862115234952,118.0,50.98891661970319,103.43329586749506,69.29842318403769,8.0,103.77334549014138
75305-1,Star Wars,Helmet Collection,2021.0,49.99,,471.0,26/04/2021,31/12/2022,56.52162575207483,234.8039610337332,42.0,103.43329586749506,103.43329586749506,103.43329586749506,2.0,108.76014758153282
75306-1,Star Wars,Episode V,2021.0,59.99,,683.0,26/04/2021,31/12/2022,60.0,180.0,46.0,45.99,62.05997752049704,55.82772078225965,5.0,94.29528152071585
75307-1,Star Wars,Seasonal,2021.0,39.99,7.0,335.0,01/09/2021,31/12/2021,,,,,,,,35.43
75308-1,Star Wars,Miscellaneous,2021.0,199.99,1.0,2314.0,01/07/2021,31/12/2023,209.95,469.6079220674664,68.0,139.99,206.86659173499012,182.51043784288,5.0,288.1717373679047
75309-1,Star Wars,Ultimate Collector Series,2021.0,349.99,2.0,3292.0,01/08/2021,31/12/2023,446.76348408335105,658.9,18.0,442.8914117423522,442.8914117423522,442.8914117423522,1.0,514.587833611915
75310-1,Star Wars,The Clone Wars,2021.0,19.99,2.0,147.0,01/08/2021,31/12/2022,13.418135952553472,67.09067976276735,76.0,19.99,19.99,19.99,1.0,34.31308239396715
75311-1,Star Wars,The Mandalorian,2021.0,39.99,4.0,478.0,01/08/2021,31/12/2022,,,,,,,,37.07
75312-1,Star Wars,The Mandalorian,2021.0,49.99,2.0,593.0,01/08/2021,31/12/2023,33.0,173.42,294.0,20.0,67.12649341051853,42.52506319082026,8.0,67.92046811146348
75313-1,Star Wars,Ultimate Collector Series,2021.0,799.99,,6785.0,26/11/2021,31/12/2023,,,,,,,,814.43
75314-1,Star Wars,The Bad Batch,2021.0,99.99,6.0,969.0,01/08/2021,31/12/2022,,,,,,,,97.51
75315-1,Star Wars,The Mandalorian,2021.0,159.99,6.0,1336.0,01/08/2021,31/12/2022,179.99,450.0,23.0,172.3888264458251,179.14207974560236,175.76545309571372,2.0,246.12832779199417
75316-1,Star Wars,The Clone Wars,2021.0,59.99,3.0,544.0,01/08/2021,31/12/2022,63.0,178.1303439103173,73.0,60.0,119.98,93.18592018721516,5.0,115.68065710522548
75319-1,Star Wars,The Mandalorian,2021.0,29.99,3.0,258.0,01/09/2021,31/12/2022,55.0,187.1111596214118,261.0,20.154743642857945,67.1712817297249,51.51650161830587,5.0,87.46592667010547
75546-1,Minions: The Rise of Gru,,2021.0,19.99,2.0,87.0,26/04/2021,31/12/2022,,,,,,,,16.75
75547-1,Minions: The Rise of Gru,,2021.0,29.99,2.0,119.0,26/04/2021,31/12/2022,,,,,,,,27.4
75550-1,Minions: The Rise of Gru,,2021.0,39.99,3.0,310.0,26/04/2021,31/12/2022,,,,,,,,30.34
76145-1,Marvel Super Heroes,Eternals,2021.0,9.99,2.0,133.0,01/10/2021,31/12/2022,,,,,,,,9.0
76154-1,Marvel Super Heroes,Eternals,2021.0,24.99,3.0,197.0,01/10/2021,31/12/2022,,,,,,,,18.66
76155-1,Marvel Super Heroes,Eternals,2021.0,59.99,4.0,493.0,01/10/2021,31/12/2022,39.17858222575553,106.37225811508358,195.0,24.134435702415512,24.134435702415512,24.134435702415512,1.0,73.80575489956972
76156-1,Marvel Super Heroes,Eternals,2021.0,89.99,6.0,1040.0,01/10/2021,31/12/2022,29.79249527044138,153.19209576287287,248.0,73.7997477390441,73.7997477390441,73.7997477390441,1.0,98.00783335385466
76168-1,Marvel Super Heroes,Avengers,2021.0,9.99,1.0,121.0,01/01/2021,31/12/2021,22.394159603175492,27.981502424167775,8.0,9.99,20.0,12.86025,4.0,25.187831013671634
76169-1,Marvel Super Heroes,Avengers,2021.0,9.99,1.0,139.0,01/01/2021,31/12/2021,15.464,27.49,31.0,9.965401023413094,12.99,11.834349611782748,4.0,19.977306277172953
76170-1,Marvel Super Heroes,Avengers,2021.0,19.99,2.0,103.0,01/03/2021,31/12/2021,16.99,26.00703021090632,6.0,22.394159603175492,22.394159603175492,22.394159603175492,1.0,20.97177354972142
76171-1,Marvel Super Heroes,Spider-Man,2021.0,9.99,1.0,125.0,01/01/2021,31/12/2021,25.967,32.471531424604464,40.0,12.99,12.99,12.99,1.0,28.642843808201487
76172-1,Marvel Super Heroes,Spider-Man,2021.0,9.99,2.0,45.0,01/01/2021,31/12/2021,21.99,27.99269950396937,3.0,6.709067976276736,13.078189208254487,9.893628592265612,2.0,24.99134975198468
76173-1,Marvel Super Heroes,Spider-Man,2021.0,19.99,3.0,212.0,01/01/2021,31/12/2021,31.341,33.53749342171562,10.0,20.0,20.0,20.0,1.0,32.84626265024055
76174-1,Marvel Super Heroes,Spider-Man,2021.0,39.99,4.0,439.0,01/01/2021,31/12/2021,,,,,,,,42.14
76175-1,Marvel Super Heroes,Spider-Man,2021.0,69.99,6.0,466.0,01/03/2021,31/12/2022,70.0,147.5994954780882,221.0,51.71664793374753,51.71664793374753,51.71664793374753,1.0,100.12325570690274
76176-1,Marvel Super Heroes,Shang-Chi and the Legend of the Ten Rings,2021.0,29.99,4.0,321.0,26/04/2021,31/12/2022,,,,,,,,19.88
76177-1,Marvel Super Heroes,Shang-Chi and the Legend of the Ten Rings,2021.0,39.99,4.0,400.0,26/04/2021,31/12/2022,,,,,,,,32.48
76178-1,Marvel Super Heroes,Spider-Man,2021.0,299.99,25.0,3772.0,01/06/2021,31/12/2023,357.50994324529654,920.0,117.0,257.4768500375102,257.4768500375102,257.4768500375102,1.0,473.3844844153124
76180-1,DC Comics Super Heroes,Batman,2021.0,29.99,3.0,136.0,26/04/2021,31/12/2022,30.84829455492043,50.05,10.0,33.591239404763236,33.591239404763236,33.591239404763236,1.0,39.36013895161357
76182-1,DC Comics Super Heroes,Batman,2021.0,59.99,,410.0,26/04/2021,31/12/2022,55.86092863207759,118.05276011056544,42.0,55.0,67.0772616268148,61.0386308134074,2.0,88.25709249993848
76184-1,Marvel Super Heroes,Spider-Man: Far From Home,2021.0,19.99,3.0,73.0,01/10/2021,31/12/2022,20.0,39.99,38.0,20.0,20.0,20.0,1.0,27.39635005689471
76185-1,Marvel Super Heroes,Spider-Man: No Way Home,2021.0,39.99,4.0,355.0,01/10/2021,31/12/2022,,,,,,,,43.11
76186-1,Marvel Super Heroes,Avengers: Endgame,2021.0,19.99,3.0,202.0,01/06/2021,31/12/2022,13.418135952553472,38.07007132539834,934.0,8.619441322291255,12.99,10.959851504102952,4.0,23.910958524079017
76187-1,Marvel Super Heroes,Spider-Man,2021.0,59.99,,565.0,26/04/2021,31/12/2023,57.32820902414682,114.0541555967045,45.0,44.732333807343046,65.0,53.0978648704011,4.0,86.69705469409529
76188-1,DC Comics Super Heroes,Batman Classic TV Series,2021.0,29.99,2.0,345.0,26/04/2021,31/12/2022,39.386,100.63601964415103,94.0,47.0,48.37556419537919,47.68778209768959,2.0,67.07547989083967
76189-1,Marvel Super Heroes,Avengers: Age of Ultron,2021.0,9.99,2.0,49.0,01/06/2021,31/12/2022,,,,,,,,9.76
76190-1,Marvel Super Heroes,Iron Man,2021.0,39.99,3.0,479.0,01/06/2021,31/12/2022,35.0,69.0,92.0,35.0,35.0,35.0,1.0,51.555539943301504
76191-1,Marvel Super Heroes,Avengers: Infinity War,2021.0,69.99,,590.0,01/06/2021,31/12/2023,63.30905244968793,147.2,162.0,40.25440785766042,79.15358398411293,49.10388214212003,9.0,93.5101202283295
76192-1,Marvel Super Heroes,Avengers: Endgame,2021.0,69.99,8.0,527.0,01/06/2021,31/12/2022,57.0,149.25,82.0,65.0,82.74663669399604,70.25315299163569,4.0,99.06807874695498
76193-1,Marvel Super Heroes,Avengers: Endgame,2021.0,149.99,6.0,1901.0,01/06/2021,31/12/2023,149.98,247.49,35.0,104.69269614484544,200.0,136.46179742989696,3.0,184.7164557459217
76194-1,Marvel Super Heroes,What If...?,2021.0,34.99,3.0,369.0,01/08/2021,31/12/2022,27.984861548108253,55.98539900793873,274.0,13.40662287169862,25.0,19.20331143584931,2.0,43.49722786952403
76195-1,Marvel Super Heroes,Spider-Man: Homecoming,2021.0,19.99,2.0,198.0,01/10/2021,31/12/2022,,,,,,,,19.53
76196-1,Marvel Super Heroes,Seasonal,2021.0,39.99,8.0,298.0,01/09/2021,31/12/2021,36.95036334523956,70.998,18.0,26.06843336163621,26.06843336163621,26.06843336163621,1.0,52.58185943015119
76198-1,Marvel Super Heroes,Spider-Man,2021.0,19.99,2.0,305.0,26/04/2021,31/12/2022,,,,,,,,19.29
76199-1,Marvel Super Heroes,Spider-Man,2021.0,59.99,,546.0,01/05/2021,31/12/2022,89.99,168.4000436592706,42.0,75.0,85.0,80.0,2.0,116.59306245518664
76200-1,Marvel Super Heroes,Avengers: Endgame,2021.0,29.99,3.0,265.0,01/08/2021,31/12/2022,25.99,74.84446384856471,554.0,23.151,26.567909186055875,24.859454593027937,2.0,45.70103857724481
76201-1,Marvel Super Heroes,What If...?,2021.0,29.99,3.0,343.0,01/08/2021,31/12/2022,,,,,,,,36.38
76237-1,Marvel Super Heroes,Avengers: Endgame,2021.0,39.99,3.0,322.0,01/10/2021,31/12/2022,33.99,83.9780985119081,50.0,42.99,42.99,42.99,1.0,57.63152662454039
76238-1,DC Comics Super Heroes,Batman Classic TV Series,2021.0,59.99,,372.0,01/10/2021,31/12/2022,67.12649341051853,138.0,50.0,55.0,67.18247880952647,61.09123940476323,2.0,93.37311856782728
76239-1,DC Comics Super Heroes,The Dark Knight Trilogy,2021.0,39.99,2.0,422.0,01/10/2021,31/12/2022,,,,,,,,44.18
76240-1,DC Comics Super Heroes,The Dark Knight Trilogy,2021.0,229.99,2.0,2049.0,01/11/2021,31/12/2023,52.36013988313953,360.3444221746968,70.0,153.9432220161218,195.0,172.9777406720406,3.0,281.55535381272506
76382-1,Harry Potter,Hogwarts Moments,2021.0,29.99,3.0,241.0,01/01/2021,31/12/2022,22.344371452831034,80.50881571532084,336.0,20.82656843095321,34.3,26.574003877327907,3.0,42.5542422816729
76383-1,Harry Potter,Hogwarts Moments,2021.0,29.99,3.0,271.0,01/01/2021,31/12/2022,27.981502424167775,80.50881571532084,443.0,22.0,41.315,31.6575,2.0,41.28946219366007
76384-1,Harry Potter,Hogwarts Moments,2021.0,29.99,3.0,233.0,01/01/2021,31/12/2021,54.99,83.12749382481474,17.0,39.18977930555711,42.0,40.594889652778555,2.0,70.07203117776774
76385-1,Harry Potter,Hogwarts Moments,2021.0,29.99,3.0,256.0,01/01/2021,31/12/2022,32.471531424604464,70.0,40.0,27.0,27.0,27.0,1.0,49.56716199317984
76386-1,Harry Potter,Chamber of Secrets,2021.0,19.99,4.0,217.0,01/06/2021,31/12/2022,,,,,,,,19.61
76387-1,Harry Potter,Philosopher's Stone,2021.0,39.99,4.0,397.0,01/06/2021,31/12/2022,,,,,,,,36.89
76388-1,Harry Potter,Prisoner of Azkaban,2021.0,79.99,7.0,851.0,01/09/2021,31/12/2024,57.0,185.0,153.0,67.0772616268148,93.14526860053986,74.3347559094683,4.0,103.71947782281724
76389-1,Harry Potter,Chamber of Secrets,2021.0,129.99,11.0,1176.0,01/06/2021,31/12/2024,90.0,266.40092263937566,119.0,99.99,145.0,122.495,2.0,166.01147645201613
76390-1,Harry Potter,Seasonal,2021.0,39.99,6.0,274.0,01/09/2021,31/12/2021,,,,,,,,30.97
76391-1,Harry Potter,General,2021.0,249.99,3.0,3010.0,02/09/2021,31/12/2024,,,,,,,,268.43
76392-1,Harry Potter,Philosopher's Stone,2021.0,59.99,4.0,876.0,01/06/2021,31/12/2023,99.99,174.43576738319513,35.0,83.9669014321065,83.9669014321065,83.9669014321065,1.0,127.88078252882796
76393-1,Harry Potter,General,2021.0,119.99,,1673.0,01/06/2021,31/12/2023,74.99,256.4131274563594,53.0,88.45693043254319,103.01313417460726,95.73503230357522,2.0,145.35463555597616
76394-1,Harry Potter,General,2021.0,39.99,1.0,597.0,01/06/2021,31/12/2022,69.9,112.26669577284709,36.0,48.42513072590668,78.16805946582058,59.753124601833214,3.0,88.41802932281065
76395-1,Harry Potter,Philosopher's Stone,2021.0,29.99,5.0,264.0,01/06/2021,31/12/2022,,,,,,,,33.09
76900-1,Speed Champions,,2021.0,19.99,1.0,280.0,01/06/2021,31/12/2022,14.598322682516278,111.95960093607589,652.0,25.09191423127499,40.0,31.663230641655264,5.0,32.729125393381054
76901-1,Speed Champions,Toyota,2021.0,19.99,1.0,299.0,01/06/2021,31/12/2022,14.151435253459654,111.95960093607589,589.0,14.89624763522069,33.591239404763236,23.18113463527317,5.0,35.47619968443384
76902-1,Speed Champions,McLaren,2021.0,19.99,1.0,263.0,01/06/2021,31/12/2022,25.0,111.95960093607589,613.0,19.594889652778555,21.0,20.297444826389277,2.0,36.75174212046034
76903-1,Speed Champions,Chevrolet,2021.0,29.99,2.0,512.0,01/06/2021,31/12/2022,41.411568425913515,167.94499994401465,95.0,39.18977930555711,53.26999973163728,47.61554604811308,3.0,66.20663476924537
76904-1,Speed Champions,Dodge,2021.0,49.99,2.0,627.0,01/06/2021,31/12/2022,,,,,,,,53.23
76905-1,Speed Champions,Ford,2021.0,49.99,2.0,660.0,01/06/2021,31/12/2022,,,,,,,,57.8
76939-1,Jurassic World, Camp Cretaceous,2021.0,39.99,3.0,129.0,01/09/2021,31/12/2022,,,,,,,,38.66
76940-1,Jurassic World, Camp Cretaceous,2021.0,29.99,2.0,198.0,01/09/2021,31/12/2022,,,,,,,,27.91
76941-1,Jurassic World, Camp Cretaceous,2021.0,49.99,3.0,240.0,01/09/2021,31/12/2022,49.99,167.94499994401465,743.0,36.0,36.0,36.0,1.0,73.5476172699971
76942-1,Jurassic World, Camp Cretaceous,2021.0,79.99,4.0,308.0,01/09/2021,31/12/2022,,,,,,,,72.78
80018-1,Monkie Kid,Season 2,2021.0,24.99,3.0,203.0,01/03/2021,31/12/2021,,,,,,,,26.85
80019-1,Monkie Kid,Season 2,2021.0,34.99,3.0,299.0,01/03/2021,31/12/2022,,,,,,,,33.13
80020-1,Monkie Kid,Season 2,2021.0,49.99,3.0,565.0,01/03/2021,31/12/2022,,,,,,,,47.3
80021-1,Monkie Kid,Season 2,2021.0,79.99,5.0,774.0,01/03/2021,31/12/2023,,,,,,,,71.18
80022-1,Monkie Kid,Season 2,2021.0,119.99,6.0,1170.0,01/03/2021,31/12/2022,,,,,,,,140.26
80023-1,Monkie Kid,Season 2,2021.0,149.99,9.0,1462.0,01/03/2021,31/12/2022,,,,,,,,154.21
80024-1,Monkie Kid,Season 2,2021.0,169.99,8.0,1949.0,01/10/2021,31/12/2022,,,,,,,,202.93
80026-1,Monkie Kid,Season 2,2021.0,59.99,4.0,662.0,01/07/2021,31/12/2022,,,,,,,,57.61
80028-1,Monkie Kid,Season 2,2021.0,119.99,5.0,1375.0,01/07/2021,31/12/2022,,,,,,,,108.26
80106-1,Seasonal,Chinese Traditional Festivals,2021.0,79.99,7.0,1067.0,01/01/2021,31/12/2021,59.95,205.646,64.0,59.99,59.99,59.99,1.0,109.2671789026074
80107-1,Seasonal,Chinese Traditional Festivals,2021.0,119.99,8.0,1793.0,01/01/2021,31/12/2021,149.88,258.58323966873763,24.0,99.99,99.99,99.99,1.0,191.05378387019465
3594-1,Duplo,Bob the Builder,2009.0,14.99,2.0,14.0,,,,,,,,,,29.95
3595-1,Duplo,Bob the Builder,2009.0,19.99,1.0,28.0,,,,,,,,,,29.95
3596-1,Duplo,Bob the Builder,2009.0,29.99,1.0,39.0,01/03/2009,31/12/2009,,,,,,,,34.95
3833-1,SpongeBob SquarePants,,2009.0,24.99,3.0,209.0,01/01/2009,31/07/2012,,,,,,,,148.77
3834-1,SpongeBob SquarePants,,2009.0,39.99,3.0,425.0,01/01/2009,31/12/2011,,,,,,,,246.52
3836-1,Games,,2009.0,9.99,,108.0,01/08/2009,31/07/2011,17.904130602738807,19.975590366032534,4.0,5.038685910714486,11.18588272178616,7.405075109982791,5.0,18.939860484385672
3837-1,Games,,2009.0,14.99,,141.0,01/08/2009,31/07/2011,,,,,,,,18.0
3838-1,Games,,2009.0,14.99,4.0,131.0,01/08/2009,31/12/2011,,,,,,,,9.0
3840-1,Games,,2009.0,9.99,1.0,268.0,01/08/2009,31/07/2011,,,,,,,,18.12
